finess,zone,A1,A2,A3,A4,A5,A6
020004495,020004495,"        27,1","         3,8","         3,3","         8,4","        16,2",
020010047,020004495,"         2,6","         3,8","         3,3","         8,4","        16,2",
080000615,020004495,"         2,7","         5,7","         3,3","         8,4","        16,2",
510000029,020004495,"         4,9","         6,7","         2,2","         2,3","         9,3",
510000185,020004495,           2,"         2,6","         0,8","         3,1","         3,9",
510000193,020004495,"         2,1","         2,6","         0,8","         3,1","         3,9",
510000516,020004495,"         7,8","         2,6","         0,8","         3,1","         3,9",
510012040,020004495,"         3,2","         2,6","         0,8","         3,1","         3,9",
590006896,020004495,"        14,7","        26,8","        44,1","        12,7","         3,9",
590780193,020004495,"         2,2","         3,5","         0,8","         5,4","         3,9",
590781662,020004495,"        11,2","        13,1","        73,8","         7,5","         8,7",
590781803,020004495,"         1,1","         1,4","        73,8","         7,5","         8,7",
590782215,020004495,           2,"         2,6","         1,4","         3,6","         8,7",
590782298,020004495,"         3,2","         0,3","         1,7","         3,6","         8,7",
590813507,020004495,"         3,7","         0,3","         2,5","         3,6","         8,7",
800000044,020004495,"         1,2","         1,3","         2,5","         3,6","         8,7",
020000022,020010047,           3,"         2,1","         2,5","         3,6","         8,7",
020000048,020010047,"         2,7","         0,6","         2,5","         3,6","         8,7",
020000063,020010047,"        51,6","        43,3","        59,1",          34,"        47,4","        53,9"
020000253,020010047,"         0,8","         1,2","         1,4","         0,9","        47,4","        53,9"
020000261,020010047,"         0,2","         1,2","         1,4","         0,9","        47,4","        53,9"
020000287,020010047,"         5,8","         5,4","         6,9","        10,5","         2,9","         0,9"
020000360,020010047,"         3,2","         5,4","         6,9","        10,5","         2,9","         0,9"
020010047,020010047,"        17,7",          22,"        24,9","        34,5","        24,4","        33,5"
510000029,020010047,"         0,9","         0,9","         1,4","        34,5","        24,4","        33,5"
510000185,020010047,           1,"         0,7","         1,4","        34,5","        24,4","        33,5"
510000516,020010047,           1,"         0,7","         1,4","        34,5","        24,4","        33,5"
590000188,020010047,"         2,4","         3,5","         1,4","        34,5","        24,4","        33,5"
590006896,020010047,"         1,2","         3,5","         1,4","        34,5","        24,4","        33,5"
590052056,020010047,"         0,3","         0,8","         1,4","        34,5","        24,4","        33,5"
590780193,020010047,"         1,5","         1,6","         0,1","         2,2","        24,4","        33,5"
590781605,020010047,"         0,5","         1,6","         0,1","         2,2","        24,4","        33,5"
590781621,020010047,"         0,4","         1,8","         0,1","         2,2","        24,4","        33,5"
590781662,020010047,"         0,8","         1,8","         0,1","         2,2","        24,4","        33,5"
590782215,020010047,,"         1,8","         0,1","         2,2","        24,4","        33,5"
590782256,020010047,           1,"         1,8","         0,1","         2,2","        24,4","        33,5"
590782298,020010047,"         0,7","         1,8","         0,1","         2,2","        24,4","        33,5"
590788964,020010047,"         0,2","         1,8","         0,1","         2,2","        24,4","        33,5"
590813176,020010047,"         1,9","         1,8","         0,1","         2,2","        24,4","        33,5"
620000026,020010047,"         0,8","         1,8","         0,1","         2,2","        24,4","        33,5"
620101501,020010047,"         0,5","         1,8","         0,1","         2,2","        24,4","        33,5"
750100125,020010047,           0,"         1,8","         0,1","         2,2","        24,4","        33,5"
800000044,020010047,"         4,6","         9,1","         2,1","         3,6","         6,3","         2,4"
800000077,020010047,"         3,1",           1,"         2,1","         3,6","         6,3","         2,4"
800000093,020010047,"         0,5","         0,1","         2,1","         3,6","         6,3","         2,4"
800009920,020010047,"         1,3","         1,5","         2,1","         3,6","         6,3","         2,4"
800013179,020010047,"         0,9","         1,5","         2,1","         3,6","         6,3","         2,4"
800018491,020010047,,"         1,5","         2,1","         3,6","         6,3","         2,4"
940000664,020010047,"         0,3","         0,3","         2,1","         3,6","         6,3","         2,4"
030780092,030780092,"        56,4","        41,5","        85,3","        21,5","        43,6","        44,8"
030780100,030780092,"         1,2","         1,2","         0,5","        21,5","        43,6","        44,8"
030780118,030780092,"         7,7","         3,1","         5,8","         2,4","         4,1","         4,5"
030780548,030780092,"         2,6","         0,1","         4,9","         2,4","         4,1","         4,5"
030781116,030780092,           1,           3,,"         2,2","         3,5","         2,7"
030785430,030780092,"        13,3","        21,2","        46,6","        14,3","        24,3","         2,7"
190000042,030780092,,"        21,2","        46,6","        14,3","        24,3","         2,7"
190000075,030780092,,"        21,2","        46,6","        14,3","        24,3","         2,7"
210987731,030780092,"         0,1","        21,2","        46,6","        14,3","        24,3","         2,7"
580780039,030780092,"         0,3","        21,2","        46,6","        14,3","        24,3","         2,7"
580780096,030780092,           1,"         1,3",           3,"         0,9","        24,3","         2,7"
580780138,030780092,"         2,4","         1,3",           3,"         0,9","        24,3","         2,7"
630000479,030780092,"         1,2","         3,2","         0,9","         8,8","        11,5","         2,7"
630780211,030780092,"         0,3","         1,6","         0,6","         0,7","         1,5","         2,7"
630780989,030780092,"         7,8","        11,2","         2,5","         2,7","        13,2","         5,4"
630781839,030780092,"         2,5","         0,3","         6,1","         2,7","        13,2","         5,4"
690000880,030780092,"         0,1","         0,3","         6,1","         2,7","        13,2","         5,4"
690781810,030780092,"         0,7","         0,7","         0,5",,"        13,2","         5,4"
