finess,zone,A1,A2,A3,A4,A5,A6
330780503,330781204,"         4,4","         6,4","         7,1","         5,2",,"         1,3"
330780529,330781204,"         1,6",           3,"         3,7",,,"         1,3"
330780537,330781204,"         2,8","         2,3","         4,3","         4,3",,"         1,3"
330781196,330781204,"        33,8","        14,2","         9,9","         7,3",,"        23,2"
330781204,330781204,          30,"        20,2",          67,           8,,
330781253,330781204,"         0,1","        20,2",          67,           8,,
330781303,330781204,"         1,2","         1,6",          67,           8,,
330781402,330781204,"         0,7","         1,6",          67,           8,,
330782582,330781204,"         1,5","         1,3","         2,1",,"         0,2",
400011177,330781204,"         1,8","         1,3","         2,1",,"         0,2",
400780193,330781204,"         2,6","         1,3","         2,1",,"         0,2",
640780417,330781204,"         0,5","         1,3","         2,1",,"         0,2",
750160012,330781204,,"         1,3","         2,1",,"         0,2",
750803447,330781204,,"         1,3","         2,1",,"         0,2",
330000340,330781212,"         1,1","         3,5",,,"         0,2",
330000662,330781212,"         1,4",,,,"         0,2",
330027509,330781212,"        31,5","        23,3",,,"         0,2",
330780040,330781212,"         4,8",,,,"         0,2",
330780081,330781212,"         1,5","         3,5",,,"         0,2",
330780115,330781212,"         2,2","         3,5",,,"         0,2",
330780479,330781212,"         1,4",,,,"         0,2",
330780503,330781212,"         1,3","         6,4",,,"         0,2",
330780511,330781212,"        17,4",          19,,,"         0,2",
330781196,330781212,"        29,6","        16,5",,,"         0,2",
330781212,330781212,           4,"         0,6",,,,
330781253,330781212,"         1,3",,,,,
330781303,330781212,"         1,3",,,,,
330781402,330781212,"         2,2",,,,,
330782582,330781212,"         2,1",,,,,
470001660,330781212,"         1,5","         1,7",,,,
130789316,330781220,,"         1,7",,,,
160014411,330781220,"         0,6","         1,7",,,,
170780050,330781220,"         0,9","         1,3","         6,7",,,
170780175,330781220,"         1,8","         1,3","         6,7",,,
330000217,330781220,,"         1,3","         6,7",,,
330000340,330781220,"         1,5","         1,2",,,,
330000662,330781220,"         1,5",,,,,
330780040,330781220,"         3,4",           7,,,,
330780081,330781220,"         1,1","         4,1",,,,
330780115,330781220,"         0,7","         5,9","         2,2",,,
330780263,330781220,"         5,7","         6,3","         4,7",           6,,
330780271,330781220,           1,"         6,3","         4,7",           6,,
330780354,330781220,"         0,8","         6,3","         4,7",           6,,
330780479,330781220,"         4,9","         4,7","         7,9","         3,6",,
330780487,330781220,"         2,1","         4,7","         7,9","         3,6",,
330780503,330781220,"         0,5","         3,5","         0,4","         4,6",,
330781196,330781220,"        23,9","        17,7","         6,7","         5,3",,
330781220,330781220,"        48,7","        32,9",          65,"        37,3",,
330781253,330781220,"         5,8","         3,9","         6,2","         2,5",,
330781402,330781220,"         2,6","         3,9","         6,2","         2,5",,
330782582,330781220,           1,           4,"         2,1","         6,7",,
160013207,330781253,"         0,2",,"         2,1","         6,7",,
240000059,330781253,"         0,7","         7,5","         0,1","         6,7",,
240000117,330781253,"         1,3","         7,5","         0,1","         6,7",,
240000190,330781253,,"         3,4","         0,1","         6,7",,
240000208,330781253,"         1,6","         7,3",,"         6,7",,
330000340,330781253,"         1,8","         0,6",,"         6,7",,
330000662,330781253,"         1,1",,"        12,8","         6,7",,
330780040,330781253,"         3,1","         2,9","        12,8","         6,7",,
330780081,330781253,"         0,6","         2,1",,"         6,7",,
330780115,330781253,"         2,2","         0,8",,"         5,7",,
330780255,330781253,"        10,3","        13,6","        37,2",,,
330780263,330781253,"         2,9","         4,7","         9,1","         4,6",,           6
330780271,330781253,           1,"         4,7","         9,1","         4,6",,           6
330780479,330781253,"         1,3","         1,5","         7,2",,"         6,7",           6
330780487,330781253,"         3,5","         1,5","         7,2",,"         6,7",           6
330780503,330781253,"         0,4","         3,6","         0,3","         4,2","         6,7",           6
330781196,330781253,"        18,9","        13,2","         6,3","         4,1",,"        14,9"
330781220,330781253,"         0,5",           1,"         6,3","         4,1",,"        14,9"
330781253,330781253,"        50,9",          36,"        60,1","        20,6",,"        47,8"
330781261,330781253,"         3,5",,"        60,1","        20,6",,"        47,8"
330781303,330781253,"         0,1",,"        60,1","        20,6",,"        47,8"
330781402,330781253,"         0,6","         1,9","         1,3","        20,6",,"        47,8"
330782582,330781253,"         2,3","         2,6","         2,9",,"         0,2","        47,8"
470001660,330781253,"         0,3","         2,6","         2,9",,"         0,2","        47,8"
240000059,330781261,"        11,7","        11,3","         2,7",,"         0,2","        47,8"
240000117,330781261,"         1,8","         0,9",,,"         0,2","        47,8"
240000190,330781261,"         0,6","         0,9",,,"         0,2","        47,8"
240000208,330781261,"         8,2","        18,3","        28,8",,"         0,2","        47,8"
330000662,330781261,"         0,8",,"        28,8",,"         0,2","        47,8"
330780040,330781261,"         2,2",,"        28,8",,"         0,2","        47,8"
330780081,330781261,"         0,7","         2,5",,,"         0,2","        47,8"
330780115,330781261,"         1,2","         2,5",,,"         0,2","        47,8"
330780255,330781261,"         6,6","         9,6","        22,6",,"         0,2","        47,8"
330780271,330781261,"         0,9","         9,6","        22,6",,"         0,2","        47,8"
330780479,330781261,"         0,4",,"        22,6",,"         0,2","        47,8"
330780487,330781261,"         2,7",,"        22,6",,"         0,2","        47,8"
330780503,330781261,"         0,7","         3,6","         3,1",,"         0,2","        47,8"
330781196,330781261,          15,"        10,4","         3,2",,"         0,2","        47,8"
330781253,330781261,"        36,7","        22,4","        15,2",,"         0,2","        47,8"
330781261,330781261,"        12,4","         2,7",,"         0,2",,
330782582,330781261,           1,,,"         0,2",,
470000076,330781261,"         3,9",,,"         0,2",,
470001660,330781261,"         1,5",,,"         0,2",,
240000059,330781303,"         0,1",,,"         0,2",,
330000340,330781303,"         3,9","         5,4","        13,8","         3,4",,"        13,7"
330000662,330781303,,"        19,6","        13,8","         3,4",,"        13,7"
330027509,330781303,"         2,8","        19,6","        13,8","         3,4",,"        13,7"
330780040,330781303,"         7,6","        16,1","        13,8","         3,4",,"        13,7"
330780081,330781303,           2,"         4,2",,"         3,4",,"        13,7"
330780115,330781303,           6,"         0,5","         3,5",,"         9,2","        13,7"
330780206,330781303,"         2,6","         0,5","         3,5",,"         9,2","        13,7"
330780263,330781303,"         3,2","         3,7","         3,4","         5,8",,"        13,7"
330780479,330781303,           5,           4,"        26,7",           5,,"        15,3"
330780487,330781303,"         5,5",           4,"        26,7",           5,,"        15,3"
330780503,330781303,"         3,1","         6,9","         1,6","         9,7",,"        15,3"
330780511,330781303,"         1,7",,"         7,9","         9,7",,"        15,3"
330780529,330781303,"         3,4","         6,7","         7,1",,"         1,2","        15,3"
330780537,330781303,"         0,1","         6,7","         7,1",,"         1,2","        15,3"
330781196,330781303,"        50,6","        24,8","        46,5",          16,,"        19,1"
330781204,330781303,"         0,4","        24,8","        46,5",          16,,"        19,1"
330781253,330781303,"         0,1","         1,9","        46,5",          16,,"        19,1"
330781303,330781303,"         4,1","         3,7",,"         2,3",,"         2,5"
330781402,330781303,"         1,8","         3,3",           6,"         2,3",,"         2,5"
330782582,330781303,"         2,5","         4,6",           3,"         5,3",,"         1,3"
470000159,330781303,"         0,8","         4,6",           3,"         5,3",,"         1,3"
160000451,330781402,"        41,2","         4,6",           3,"         5,3",,"         1,3"
160013207,330781402,          50,"         4,6",           3,"         5,3",,"         1,3"
240000117,330781402,           0,"         4,6",           3,"         5,3",,"         1,3"
240000190,330781402,"         1,2","         4,6",           3,"         5,3",,"         1,3"
330000340,330781402,"         2,8","         3,5","         2,9",,"         6,6","         1,3"
330000662,330781402,,"        20,3","         2,9",,"         6,6","         1,3"
330780040,330781402,"         6,4","        16,2","         2,9",,"         6,6","         1,3"
330780081,330781402,"         3,9",,"         2,9",,"         6,6","         1,3"
